season,game_date,Team,opponent,Result,point_differential,Pre_Elo_Team,Pre_Elo_Opponent,Post_Elo_Team,Post_Elo_Opponent,Elo_Change,AP_rank,opponent_rank,rank_change
2021,2021-10-02,San Jose State,New Mexico State,W,6,1437.5259319010622,1375.2494708979698,1461.4459666142438,1351.3294361847882,23.920034713181515,,,0.0
2021,2021-10-02,Massachusetts,Toledo,L,-38,1382.084435987966,1468.2187902278465,1345.746389105576,1504.5568371102363,-36.33804688238988,,,0.0
2021,2021-10-02,Memphis,Temple,L,-3,1526.0022823059342,1499.7576708370295,1502.840041461642,1522.9199116813218,-23.16224084429228,,,0.0
2021,2021-10-02,Miami (OH),Central Michigan,W,11,1442.6364111076828,1470.1265588234285,1484.2347008556476,1428.5282690754636,41.598289747964905,,,0.0
2021,2021-10-02,Michigan,Wisconsin,W,21,1612.3566428782472,1502.676997792994,1642.8934452272204,1472.1401954440207,30.5368023489731,14.0,,-5.0
2021,2021-10-02,Michigan State,Western Kentucky,W,17,1567.1185575448144,1459.6104614785916,1595.9696677980305,1430.7593512253754,28.851110253216177,16.0,,-5.0
2021,2021-10-02,Middle Tennessee,Marshall,W,6,1402.311872977814,1473.2807166212713,1436.927503467735,1438.66508613135,34.61563048992111,,,0.0
2021,2021-10-02,Minnesota,Purdue,W,7,1540.3502417001216,1519.7891863120406,1570.9399149147255,1489.1995130974367,30.589673214603962,,,0.0
2021,2021-10-02,Florida International,Florida Atlantic,L,-37,1401.559811436411,1496.171393293959,1366.3170940616508,1531.4141106687193,-35.242717374760275,,,0.0
2021,2021-10-02,Florida,Kentucky,L,-7,1568.5252088456982,1557.9162418559642,1534.6469500403377,1591.7945006613247,-33.87825880536057,9.0,23.0,-2.0
2021,2021-10-02,Boston College,Clemson,L,-6,1613.31478624934,1501.5874869967577,1577.0977096625274,1537.8045635835701,-36.21707658681248,,19.0,0.0
2021,2021-10-02,Air Force,New Mexico,W,28,1572.0572324675704,1446.2414717401807,1602.8338885310866,1415.4648156766646,30.776656063516214,,,0.0
2021,2021-10-02,Fresno State,Hawai'i,L,-3,1515.6955866896897,1474.4812276325965,1492.0054887191695,1498.1713256031167,-23.690097970520213,,,5.0
2021,2021-10-02,Arkansas,Georgia,L,-37,1619.5921277600949,1625.3737188147898,1572.3908103616955,1672.5750362131892,-47.20131739839945,11.0,2.0,-7.0
2021,2021-10-02,California,Washington State,L,-15,1451.7924138297626,1412.5647540711695,1404.5494317226357,1459.8077361782964,-47.24298210712689,,,0.0
2021,2021-10-02,Army,Ball State,L,-12,1589.3100778091848,1379.296695859828,1538.279256759737,1430.3275169092758,-51.0308210494477,,,0.0
2021,2021-10-02,Auburn,LSU,W,5,1511.1402431853548,1536.3332445765939,1541.0278878278714,1506.4455999340773,29.887644642516644,22.0,,-1.0
2021,2021-10-02,Baylor,Oklahoma State,L,-10,1556.7414902693217,1580.422314731089,1521.9230941183494,1615.2407108820614,-34.81839615097239,24.0,18.0,-2.0
2021,2021-10-02,Boise State,Nevada,L,-10,1583.3330017494654,1452.0,1537.898172487939,1497.4348292615264,-45.43482926152627,,,0.0
2021,2021-10-02,Bowling Green,Kent State,L,-7,1507.161902241187,1418.6733011790284,1469.3934188178423,1456.441784602373,-37.76848342334463,,,0.0
2021,2021-10-02,Eastern Michigan,Northern Illinois,L,-7,1548.3721703178928,1429.756544703615,1509.4149818135973,1468.7137332079105,-38.9571885042955,,,0.0
2021,2021-10-02,Buffalo,Western Michigan,L,-7,1448.8477925027744,1563.6780118650759,1428.8048208870805,1583.7209834807697,-20.04297161569389,,,0.0
2021,2021-10-02,Akron,Ohio,L,-17,1413.1496306072204,1406.0336594708047,1366.3351896741806,1452.8481004038445,-46.814440933039826,,,0.0
2021,2021-10-02,Louisville,Wake Forest,L,-3,1532.6809819472796,1587.1702005088864,1515.0428335225572,1604.8083489336088,-17.6381484247225,,25.0,0.0
2021,2021-10-02,Louisiana Tech,NC State,L,-7,1509.0429085329097,1593.9714830905932,1485.9730197858441,1617.0413718376587,-23.069888747065473,,,0.0
2021,2021-10-02,UTEP,Old Dominion,W,7,1486.89944253275,1445.383087236945,1514.892970872673,1417.389558897022,27.993528339922964,,,0.0
2021,2021-10-02,Nebraska,Northwestern,W,49,1493.0000028452077,1512.6952758623179,1543.7180944820705,1461.9771842254552,50.718091636862624,,,0.0
2021,2021-10-02,Arkansas State,Georgia Southern,L,-26,1387.741975016848,1397.3537783399006,1341.0695560481545,1444.0261973085942,-46.672418968693606,,,0.0
2021,2021-10-07,Arkansas State,Coastal Carolina,L,-32,1341.0695560481545,1632.2300521441155,1327.8182639859654,1645.4813442063046,-13.251292062189028,,15.0,0.0
2021,2021-10-07,Houston,Tulane,W,18,1603.8301137838082,1388.6766277735662,1620.8419075259987,1371.6648340313757,17.01179374219047,,,0.0
2021,2021-10-08,Florida International,Charlotte,L,-12,1366.3170940616508,1432.8319032148186,1335.3785433489434,1463.770453927526,-30.938550712707357,,,0.0
2021,2021-10-08,Stanford,Arizona State,L,-18,1580.8830759734353,1594.8316134355782,1536.3679997695658,1639.3466896394477,-44.51507620386947,,25.0,0.0
2021,2021-10-08,Temple,Cincinnati,L,-49,1522.9199116813218,1587.445351112836,1483.733333147039,1626.6319296471188,-39.1865785342826,,6.0,0.0
2021,2021-10-09,Iowa,Penn State,W,3,1651.3904732973956,1609.758548921231,1670.0435404645013,1591.1054817541253,18.653067167105633,3.0,4.0,-2.0
2021,2021-10-09,Florida State,North Carolina,W,10,1410.4057541902923,1586.941252283729,1457.331829845657,1540.0151766283643,46.926075655364684,,,0.0
2021,2021-10-09,Georgia State,UL Monroe,W,34,1454.977051840892,1501.4167006027776,1509.3549886738992,1447.0387637697704,54.37793683300717,,,0.0
2021,2021-10-09,Louisville,Virginia,L,-1,1515.0428335225572,1435.4867187229347,1502.5829068086098,1447.9466454368821,-12.4599267139474,,,0.0
2021,2021-10-09,Florida,Vanderbilt,W,42,1534.6469500403377,1461.4249963195427,1572.678118153754,1423.3938282061265,38.03116811341617,18.0,,9.0
2021,2021-10-09,Arkansas,Ole Miss,L,-1,1572.3908103616955,1501.4402033840374,1560.0607543650292,1513.7702593807037,-12.330055996666276,16.0,17.0,5.0
2021,2021-10-09,Ball State,Western Michigan,W,25,1430.3275169092758,1583.7209834807697,1493.1366982658053,1520.9118021242402,62.80918135652953,,,0.0
2021,2021-10-09,Florida Atlantic,UAB,L,-17,1531.4141106687193,1482.6904072653606,1481.4891410006637,1532.6153769334162,-49.924969668055624,,,0.0
2021,2021-10-09,New Mexico,San Diego State,L,-24,1415.4648156766646,1598.6994400884103,1393.4434114535247,1620.72084431155,-22.021404223139843,,,0.0
2021,2021-10-09,Nevada,New Mexico State,W,27,1497.4348292615264,1351.3294361847882,1524.9892390710083,1323.7750263753062,27.554409809481918,,,0.0
2021,2021-10-09,Wake Forest,Syracuse,W,3,1604.8083489336088,1461.988839956475,1616.4611678786323,1450.3360210114515,11.652818945023357,20.0,,-5.0
2021,2021-10-09,NC State,Syracuse,W,3,1617.0413718376587,1450.3360210114515,1627.3705941259375,1440.0067987231728,10.329222288278814,22.0,,-4.0
2021,2021-10-09,Navy,SMU,L,-7,1456.213987416914,1616.3846344497633,1440.1952188479027,1632.4034030187747,-16.018768569011357,,24.0,0.0
2021,2021-10-09,Missouri,North Texas,W,13,1397.0521054790966,1380.576803067937,1436.5369944362128,1341.0919141108207,39.48488895711621,,,0.0
2021,2021-10-09,Arizona,UCLA,L,-18,1426.6160019991557,1510.3681755820567,1393.772326239132,1543.2118513420803,-32.843675760023615,,,0.0
2021,2021-10-09,South Carolina,Tennessee,L,-25,1490.719178220898,1478.0971352968509,1440.976145303479,1527.8401682142699,-49.74303291741905,,,0.0
2021,2021-10-09,Southern Miss,UTEP,L,-13,1387.7759395723049,1514.892970872673,1363.8078373356802,1538.8610731092976,-23.968102236624667,,,0.0
2021,2021-10-09,Western Kentucky,UTSA,L,-6,1430.7593512253754,1597.3005369875125,1416.248269784658,1611.8116184282298,-14.511081440717406,,,0.0
2021,2021-10-09,USC,Utah,L,-16,1534.3975158031699,1492.7121313786554,1485.9482113411345,1541.1614358406907,-48.449304462035364,,,0.0
2021,2021-10-09,Uconn,Massachusetts,L,-14,1390.1736164938775,1345.746389105576,1343.6814605119225,1392.2385450875308,-46.49215598195485,,,0.0
2021,2021-10-09,LSU,Kentucky,L,-21,1506.4455999340773,1591.7945006613247,1472.2190618559043,1626.0210387394977,-34.22653807817299,,14.0,0.0
2021,2021-10-09,Oregon State,Washington State,L,-7,1611.5159195086383,1459.8077361782964,1571.477409896705,1499.8462457902297,-40.038509611933364,,,0.0
2021,2021-10-09,Maryland,Ohio State,L,-49,1514.322430182138,1599.4551592651533,1477.854081075749,1635.9235083715423,-36.468349106389056,,7.0,0.0
2021,2021-10-09,San Jose State,Colorado State,L,-18,1461.4459666142438,1493.1018275182844,1420.1027477307432,1534.445046401785,-41.343218883500654,,,0.0
2021,2021-10-09,Liberty,Middle Tennessee,W,28,1596.9191843439435,1436.927503467735,1622.8823993705416,1410.964288441137,25.963215026598135,,,0.0
2021,2021-10-09,East Carolina,UCF,L,-4,1540.6430903793512,1439.359380352017,1511.002369017141,1469.0001017142272,-29.640721362210225,,,0.0
2021,2021-10-09,Duke,Georgia Tech,L,-4,1509.5319467717368,1478.2125975373324,1482.4304470976138,1505.3140972114554,-27.101499674123026,,,0.0
2021,2021-10-09,Illinois,Wisconsin,L,-24,1433.7607776176903,1472.1401954440207,1391.041627767147,1514.859345294564,-42.71914985054334,,,0.0
2021,2021-10-09,Central Michigan,Ohio,W,3,1428.5282690754636,1452.8481004038445,1451.6208646538578,1429.7555048254503,23.092595578394164,,,0.0
2021,2021-10-09,Buffalo,Kent State,L,-10,1428.8048208870805,1456.441784602373,1394.5594451934699,1490.6871602959836,-34.24537569361056,,,0.0
2021,2021-10-09,Memphis,Tulsa,L,-6,1502.840041461642,1423.533523065141,1467.8709855017398,1458.5025790250431,-34.96905595990209,,,0.0
2021,2021-10-09,Bowling Green,Akron,L,-15,1469.3934188178423,1366.3351896741806,1418.2370900230405,1417.4915184689823,-51.15632879480181,,,0.0
2021,2021-10-09,BYU,Boise State,L,-9,1622.2620286570248,1537.898172487939,1580.6371568387046,1579.5230443062592,-41.62487181832011,10.0,,-5.0
2021,2021-10-09,Alabama,Texas A&M,L,-3,1604.9874662605953,1507.5787299578196,1579.5605842634727,1533.0056119549422,-25.42688199712256,1.0,,0.0
2021,2021-10-09,Michigan State,Rutgers,W,18,1595.9696677980305,1469.4245923092828,1622.7859780712188,1442.6082820360946,26.81631027318826,11.0,,-5.0
2021,2021-10-09,Marshall,Old Dominion,W,7,1438.66508613135,1417.389558897022,1469.1639474477165,1386.8906975806556,30.498861316366447,,,0.0
2021,2021-10-09,Texas,Oklahoma,L,-7,1575.7547926856791,1583.0902257503335,1543.4553174583882,1615.3897009776244,-32.299475227291005,23.0,5.0,-3.0
2021,2021-10-09,Texas State,South Alabama,W,2,1478.2233137167261,1507.636667478256,1496.6691361074702,1489.190845087512,18.445822390744134,,,0.0
2021,2021-10-09,Texas Tech,TCU,L,-21,1512.7151004858406,1466.7185052063755,1459.5288778464276,1519.9047278457886,-53.186222639413025,,,0.0
2021,2021-10-09,Toledo,Northern Illinois,L,-2,1504.5568371102363,1468.7137332079105,1485.930695302911,1487.3398750152357,-18.626141807325283,,,0.0
2021,2021-10-09,Troy,Georgia Southern,W,3,1427.8349232971523,1444.0261973085942,1450.6291608596878,1421.2319597460587,22.79423756253555,,,0.0
2021,2021-10-09,Wyoming,Air Force,L,-10,1578.8577170486178,1602.8338885310866,1544.082297187249,1637.6093083924554,-34.77541986136888,,,0.0
2021,2021-10-09,Michigan,Nebraska,W,3,1642.8934452272204,1543.7180944820705,1657.287069426226,1529.3244702830648,14.393624199005625,8.0,,-6.0
2021,2021-10-09,Baylor,West Virginia,W,25,1521.9230941183494,1488.5971088602878,1565.3330077029325,1445.1871952757047,43.409913584583116,,,2.0
2021,2021-10-09,Miami (OH),Eastern Michigan,L,-1,1484.2347008556476,1509.4149818135973,1474.2329025036643,1519.4167801655806,-10.00179835198336,,,0.0
2021,2021-10-09,Auburn,Georgia,L,-24,1541.0278878278714,1672.5750362131892,1512.420771974876,1701.1821520661845,-28.60711585299532,19.0,2.0,-3.0
2021,2021-10-09,Virginia Tech,Notre Dame,L,-3,1514.4226879668054,1568.603337742944,1496.760603168994,1586.2654225407553,-17.662084797811346,,13.0,11.0
2021,2021-10-14,Memphis,Navy,W,18,1467.8709855017398,1440.1952188479027,1509.9149207958837,1398.1512835537587,42.043935294144006,,,0.0
2021,2021-10-14,South Alabama,Georgia Southern,W,27,1489.190845087512,1421.2319597460587,1527.9199126265917,1382.502892206979,38.729067539079836,,,0.0
2021,2021-10-15,California,Oregon,L,-7,1404.5494317226357,1558.1815623281843,1387.991741398346,1574.739252652474,-16.557690324289812,,9.0,0.0
2021,2021-10-15,San Jose State,San Diego State,L,-6,1420.1027477307432,1620.72084431155,1407.952709191964,1632.8708828503293,-12.15003853877913,,21.0,0.0
2021,2021-10-15,Syracuse,Clemson,L,-3,1440.0067987231728,1537.8045635835701,1425.5197796623927,1552.2915826443502,-14.487019060780174,,25.0,0.0
2021,2021-10-15,North Texas,Marshall,L,-28,1341.0919141108207,1469.1639474477165,1310.6521685976977,1499.6036929608395,-30.43974551312304,,,0.0
2021,2021-10-16,Auburn,Arkansas,W,15,1512.420771974876,1560.0607543650292,1560.2384675157398,1512.2430588241655,47.817695540863824,,19.0,7.0
2021,2021-10-16,Army,Wisconsin,L,-6,1538.279256759737,1514.859345294564,1505.9105956550084,1547.2280063992926,-32.36866110472863,,,0.0
2021,2021-10-16,Miami,North Carolina,L,-3,1433.3939752017152,1540.0151766283643,1419.4978303841312,1553.9113214459483,-13.896144817583851,,,0.0
2021,2021-10-16,UTSA,Rice,W,45,1611.8116184282298,1433.3205672578276,1637.1146759930468,1408.0175096930107,25.303057564816907,,,0.0
2021,2021-10-16,Miami (OH),Akron,W,13,1474.2329025036643,1417.4915184689823,1507.4788651731392,1384.2455557995074,33.245962669474956,,,0.0
2021,2021-10-16,Western Kentucky,Old Dominion,W,23,1416.248269784658,1386.8906975806556,1460.2019967016379,1342.9369706636758,43.95372691697983,,,0.0
2021,2021-10-16,Virginia Tech,Pittsburgh,L,-21,1496.760603168994,1560.4766162662818,1459.006963270698,1598.230256164578,-37.753639898296186,,,0.0
2021,2021-10-16,Colorado,Arizona,W,34,1367.3379321632337,1393.772326239132,1418.9829479325963,1342.1273104697696,51.6450157693626,,,0.0
2021,2021-10-16,Texas,Oklahoma State,L,-8,1543.4553174583882,1615.2407108820614,1517.573094194304,1641.1229341461456,-25.882223264084235,,12.0,3.0
2021,2021-10-16,Tennessee,Ole Miss,L,-5,1527.8401682142699,1513.7702593807037,1498.4811008952486,1543.129326699725,-29.359067319021253,,14.0,0.0
2021,2021-10-16,Texas Tech,Kansas,W,27,1459.5288778464276,1349.5203661546464,1492.396558577235,1316.6526854238389,32.86768073080743,,,0.0
2021,2021-10-16,Troy,Texas State,W,3,1450.6291608596878,1496.6691361074702,1474.483993486294,1472.814303480864,23.854832626606235,,,0.0
2021,2021-10-16,Southern Miss,UAB,L,-34,1363.8078373356802,1532.6153769334162,1337.6008790274602,1558.8223352416362,-26.20695830821995,,,0.0
2021,2021-10-16,Texas A&M,Missouri,W,21,1533.0056119549422,1436.5369944362128,1565.5093630518622,1404.0332433392928,32.503751096919956,18.0,,-8.0
2021,2021-10-16,Arizona State,Utah,L,-14,1639.3466896394477,1541.1614358406907,1589.6355307060219,1590.8725947741166,-49.71115893342588,22.0,,-3.0
2021,2021-10-16,UCF,Cincinnati,L,-35,1469.0001017142272,1626.6319296471188,1441.3970474628097,1654.2349838985363,-27.603054251417536,,4.0,0.0
2021,2021-10-16,TCU,Oklahoma,L,-21,1519.9047278457886,1615.3897009776244,1487.2510564451802,1648.0433723782328,-32.65367140060838,,3.0,0.0
2021,2021-10-16,Rutgers,Northwestern,L,-14,1442.6082820360946,1461.9771842254552,1402.5736485104871,1502.0118177510626,-40.03463352560747,,,0.0
2021,2021-10-16,South Carolina,Vanderbilt,W,1,1440.976145303479,1423.3938282061265,1451.2994812860063,1413.070492223599,10.323335982527489,,,0.0
2021,2021-10-16,Tulsa,South Florida,W,1,1458.5025790250431,1406.8919947649304,1467.433707994034,1397.9608657959395,8.931128968990743,,,0.0
2021,2021-10-16,UNLV,Utah State,L,-4,1368.2957066198896,1454.930954830739,1350.5801037423646,1472.646557708264,-17.715602877524944,,,0.0
2021,2021-10-16,Mississippi State,Alabama,L,-40,1529.8176064877844,1579.5605842634727,1488.6432785278876,1620.7349122233695,-41.1743279598968,,5.0,0.0
2021,2021-10-16,Bowling Green,Northern Illinois,L,-8,1418.2370900230405,1487.3398750152357,1392.0401028919844,1513.536862146292,-26.19698713105623,,,0.0
2021,2021-10-16,Duke,Virginia,L,-48,1482.4304470976138,1447.9466454368821,1429.681916249087,1500.695176285409,-52.74853084852677,,,0.0
2021,2021-10-16,Buffalo,Ohio,W,1,1394.5594451934699,1429.7555048254503,1406.2998871665513,1418.0150628523688,11.740441973081428,,,0.0
2021,2021-10-16,BYU,Baylor,L,-14,1580.6371568387046,1565.3330077029325,1536.1742594734962,1609.7959050681409,-44.46289736520837,20.0,,10.0
2021,2021-10-16,Central Michigan,Toledo,W,3,1451.6208646538578,1485.930695302911,1475.0705947559475,1462.4809652008214,23.449730102089667,,,0.0
2021,2021-10-16,Air Force,Boise State,W,7,1637.6093083924554,1579.5230443062592,1663.6502889750216,1553.482063723693,26.040980582566124,,,0.0
2021,2021-10-16,Fresno State,Wyoming,W,17,1492.0054887191695,1544.082297187249,1542.1634915814113,1493.9242943250072,50.158002862241894,,,0.0
2021,2021-10-16,Hawai'i,Nevada,L,-17,1498.1713256031167,1524.9892390710083,1456.7502479128405,1566.4103167612845,-41.42107769027615,,,0.0
2021,2021-10-16,Nebraska,Minnesota,L,-7,1529.3244702830648,1570.9399149147255,1501.3428837711513,1598.921501426639,-27.981586511913424,,,0.0
2021,2021-10-16,UCLA,Washington,W,7,1543.2118513420803,1516.1664797729825,1572.9832450457568,1486.395086069306,29.771393703676573,,,0.0
2021,2021-10-16,Boston College,NC State,L,-26,1577.0977096625274,1627.3705941259375,1535.9950950227967,1668.473208765668,-41.10261463973063,,21.0,0.0
2021,2021-10-16,UTEP,Louisiana Tech,W,16,1538.8610731092976,1485.9730197858441,1575.163016707014,1449.6710761881277,36.3019435977164,,,0.0
2021,2021-10-16,Indiana,Michigan State,L,-5,1441.8820534029305,1622.7859780712188,1429.4744558114048,1635.1935756627445,-12.407597591525725,,9.0,0.0
2021,2021-10-16,Kentucky,Georgia,L,-17,1626.0210387394977,1701.1821520661845,1592.4902073709889,1734.7129834346933,-33.53083136850878,11.0,1.0,-3.0
2021,2021-10-16,Iowa State,Kansas State,W,13,1526.240201688403,1482.4682799381612,1561.423313697599,1447.2851679289652,35.18311200919598,,,0.0
2021,2021-10-16,Liberty,UL Monroe,L,-3,1622.8823993705416,1447.0387637697704,1595.7640273019954,1474.1571358383167,-27.118372068546307,,,0.0
2021,2021-10-16,Florida,LSU,L,-7,1572.678118153754,1472.2190618559043,1534.4144404030667,1510.4827396065916,-38.263677750687194,17.0,,-1.0
2021,2021-10-16,Eastern Michigan,Ball State,L,-7,1519.4167801655806,1493.1366982658053,1484.671499259183,1527.8819791722028,-34.74528090639758,,,0.0
2021,2021-10-16,Iowa,Purdue,L,-17,1670.0435404645013,1489.1995130974367,1613.3404202390336,1545.9026333229044,-56.70312022546768,2.0,,-1.0
2021,2021-10-16,Washington State,Stanford,W,3,1499.8462457902297,1536.3679997695658,1523.3735678475293,1512.8406777122661,23.527322057299585,,,0.0
2021,2021-10-16,Colorado State,New Mexico,W,29,1534.445046401785,1393.4434114535247,1563.294131037383,1364.5943268179267,28.849084635598015,,,0.0
2021,2021-10-16,Kent State,Western Michigan,L,-33,1490.6871602959836,1520.9118021242402,1446.852346977483,1564.746615442741,-43.83481331850062,,,0.0
2021,2021-10-21,Tulane,SMU,L,-29,1371.6648340313757,1632.4034030187747,1356.3598435878498,1647.7083934623006,-15.304990443525767,,19.0,0.0
2021,2021-10-21,San Jose State,UNLV,W,7,1407.952709191964,1350.5801037423646,1434.075934920477,1324.4568780138516,26.123225728512956,,,0.0
2021,2021-10-21,Louisiana,Arkansas State,W,1,1582.1168750368226,1327.8182639859654,1585.3498748601246,1324.5852641626634,3.2329998233020385,,,0.0
2021,2021-10-21,Charlotte,Florida Atlantic,L,-29,1463.770453927526,1481.4891410006637,1418.2162609900097,1527.0433339381802,-45.554192937516405,,,0.0
2021,2021-10-22,UCF,Memphis,W,17,1441.3970474628097,1509.9149207958837,1492.655689315851,1458.6562789428424,51.25864185304145,,,0.0
2021,2021-10-22,Uconn,Middle Tennessee,L,-31,1343.6814605119225,1410.964288441137,1304.862442791904,1449.7833061611555,-38.81901772001867,,,0.0
2021,2021-10-22,Utah State,Colorado State,W,2,1472.646557708264,1563.294131037383,1492.6487791884722,1543.291909557175,20.002221480208238,,,0.0
2021,2021-10-22,Washington,Arizona,W,5,1486.395086069306,1342.1273104697696,1501.3478785979946,1327.174517941081,14.952792528688532,,,0.0
2021,2021-10-23,Central Michigan,Northern Illinois,L,-1,1475.0705947559475,1513.536862146292,1465.6163737556699,1522.9910831465695,-9.45422100027768,,,0.0
2021,2021-10-23,Eastern Michigan,Bowling Green,W,31,1484.671499259183,1392.0401028919844,1520.1688478917536,1356.5427542594139,35.49734863257053,,,0.0
2021,2021-10-23,UCLA,Oregon,L,-3,1572.9832450457568,1574.739252652474,1550.958589361425,1596.7639083368058,-22.02465568433168,,8.0,0.0
